No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
2276,KODK,RUT,Industrials,Specialty Business Services,USA,278430000.0,5.53,-999.0,-999.0,0.24,0.29,1.09,34.8,3.21,-999.0,0.0,-999.0,-999.0,-999.0,-0.3797,-0.12,-0.0172,-0.0692,1.0,0.216,0.0003,0.4583,-0.0261,0.0684,0.0679,0.0353,2.63,1.75,0.41,0.42,0.1796,0.0506,0.0234,-0.0489,-0.0814,0.0145,3.39,-0.0344,-0.4481,0.1041,-0.9417,1.3333,Nov 08/a,3.5,22200.0,False,True,4
871,CLNE,RUT,Energy,Oil & Gas Refining & Marketing,USA,651220000.0,-999.0,28.52,-999.0,1.53,0.9,2.46,-999.0,1.19,-999.0,-999.0,-0.03,0.697,6.6329,-0.8429,-999.0,0.0934,-0.0373,-0.5126,0.2571,0.0,0.4921,0.0179,0.0758,-0.1375,-0.0922,2.87,2.59,0.48,0.5,0.085,-0.2339,-0.0611,-0.073,-0.1437,-0.4904,2.1,-0.1144,-0.4459,0.0657,-0.882,1.781,Feb 27/a,2.92,0.0,False,False,4
4091,UFI,-999,Consumer Cyclical,Textile Manufacturing,USA,106050000.0,-999.0,8.98,-999.0,0.18,0.36,2.95,-999.0,1.98,-999.0,-999.0,-0.42,0.0917,1.3125,-999.0,0.1,-0.0027,0.0052,-0.0957,0.2212,0.1054,0.5555,-0.0849,0.016,-0.1712,-0.1285,3.74,1.69,0.43,0.48,0.025,-0.0918,0.0069,-0.1098,-0.1524,-0.4374,0.76,-0.0636,-0.4454,0.021,-0.9554,3.4242,Jan 31/a,5.84,1439178.0,True,True,4
3449,RMBL,-999,Consumer Cyclical,Auto & Truck Dealerships,USA,263730000.0,-999.0,-999.0,-999.0,0.18,0.72,4.44,-999.0,1.7,-999.0,-999.0,-0.56,-1.8863,0.661,0.0085,0.25,1.5075,-0.281,-6.2306,0.3771,0.352,0.452,0.0446,0.0449,-1.0017,-0.5026,1.25,0.31,2.8,4.67,0.2499,-0.233,0.0712,0.0301,0.2168,-0.156,2.06,0.0233,-0.4438,0.4745,-0.9658,1.5067,Nov 07/b,7.52,18938090.0,True,False,4
3012,OPAD,-999,Real Estate,Real Estate Services,USA,231180000.0,-999.0,-999.0,-999.0,0.18,2.27,2.89,0.88,2.94,-999.0,-999.0,-0.39,0.795,0.9286,-999.0,-999.0,0.3956,-0.6449,-0.1554,0.6141,0.0,0.1527,-0.2497,0.0877,-1.0482,-1.1517,1.35,0.34,0.0,0.02,0.0534,-0.0892,-0.065,-0.0997,-0.1381,-0.0255,2.1,-0.0901,-0.4413,0.415,-0.973,0.5085,Feb 26/a,8.49,0.0,False,True,2
2289,KRNT,-999,Industrials,Specialty Industrial Machinery,Israel,894000000.0,-999.0,47.26,-999.0,4.19,1.09,2.69,-999.0,6.65,-999.0,-999.0,-0.14,1.2857,2.1528,-999.0,-0.028,0.1095,-0.0393,0.3288,0.0009,0.0,0.9257,0.0214,0.0227,-0.0773,-0.079,10.58,9.21,0.02,0.03,0.3352,-0.3019,-0.033,0.0335,-0.0479,-0.1346,1.89,0.0089,-0.4402,0.3454,-0.9014,1.2074,Feb 14/b,17.88,0.0,False,True,3
1365,EPM,RUT,Energy,Oil & Gas E&P,USA,190390000.0,11.54,9.48,-999.0,1.97,2.18,22.5,7.59,0.25,0.0844,0.4597,0.04,-0.7917,1.7692,0.1205,-999.0,0.4721,-0.3757,-0.8948,0.0952,0.0,0.6053,-0.029,0.0415,0.185,0.1866,1.46,1.46,0.0,0.0,0.3203,0.1689,0.0018,-0.0104,-0.0274,-0.13,0.91,-0.0008,-0.4372,0.138,-0.9998,34.5625,Feb 06/a,5.69,0.0,False,True,5
3797,STGW,RUT,Communication Services,Advertising Agencies,USA,627280000.0,-999.0,6.51,-999.0,0.25,1.82,5.24,9.48,0.99,-999.0,0.0,0.14,0.3889,0.0084,-999.0,0.06,0.2696,-0.0882,1.2087,0.0429,0.0029,0.7983,0.0093,0.0322,-0.0055,-0.0013,0.75,0.83,4.0,4.19,0.3042,-0.0009,-0.2364,-0.2353,0.0117,-0.2431,1.05,-0.2019,-0.4366,0.3595,-0.8185,6.8,Feb 27/b,5.2,77200.0,False,True,2
2843,NOAH,-999,Financial,Asset Management,China,735290000.0,0.77,4.64,-999.0,1.53,0.51,0.97,-999.0,11.8,0.0515,0.1714,-999.0,0.0636,0.1357,0.0121,-999.0,0.0026,0.0362,-0.8794,0.0515,0.0,0.3882,-0.0077,0.0073,0.0968,0.0932,-999.0,-999.0,0.01,0.01,0.963,0.2761,-0.0052,-0.0385,-0.1388,-0.3894,1.01,-0.0701,-0.4353,0.0556,-0.835,1.8,Nov 29/a,11.48,0.0,False,True,5
2455,LVLU,-999,Consumer Cyclical,Apparel Retail,USA,77680000.0,-999.0,-999.0,-999.0,0.21,1.2,6.04,8.67,0.32,-999.0,0.0,-0.1,-5.125,0.7273,-999.0,-999.0,0.1179,-0.2105,-5.0586,0.6633,0.0,0.3198,0.0241,0.0195,-0.2636,-0.1692,1.09,0.35,0.58,0.67,0.4118,-0.0467,-0.0809,-0.0254,-0.1933,-0.3621,0.19,-0.0486,-0.4353,0.3333,-0.9098,0.3333,Mar 06/a,1.92,0.0,False,True,2
3830,SVM,-999,Basic Materials,Silver,Canada,422160000.0,13.79,10.24,2.76,2.04,0.82,2.13,13.94,1.12,0.0126,0.2161,0.03,0.8122,0.0689,-0.1609,0.05,0.0466,-0.0024,-0.1201,0.0455,0.0,0.3167,-0.0992,0.0152,0.0622,0.0606,3.73,3.53,0.0,0.0,0.365,0.1501,-0.0083,-0.0325,-0.0775,-0.1932,1.17,-0.0327,-0.4327,0.1442,-0.8542,23.2034,Feb 08/a,2.38,0.0,False,True,5
3213,PLTK,-999,Communication Services,Electronic Gaming & Multimedia,Israel,2710000000.0,11.41,10.37,1.28,1.06,-999.0,2.63,5.87,2.78,0.0321,0.0,0.16,0.0312,0.0693,-0.0491,0.089,0.1212,0.0106,-0.5742,0.821,0.0,0.1337,-0.0347,0.0582,-999.0,0.1037,2.48,2.48,-999.0,-999.0,0.7163,0.0915,0.0055,-0.0343,-0.1378,-0.2415,0.85,-0.0552,-0.4323,0.1384,-0.797,0.1384,Feb 26/b,7.32,0.0,False,True,4
3890,TCX,RUT,Technology,Software - Infrastructure,Canada,206990000.0,-999.0,-999.0,-999.0,0.61,6.88,1.82,-999.0,10.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.29,-0.0024,0.102,-0.7218,0.259,0.0007,0.6125,0.0265,0.1098,-1.2724,-0.1609,1.41,1.37,18.89,19.07,0.1885,-0.2835,-0.1257,-0.2258,-0.103,-0.1881,0.96,-0.1725,-0.4321,0.2134,-0.7984,46.475,Feb 22/a,18.99,-420.0,False,True,2
3785,SSYS,-999,Technology,Computer Hardware,USA,856990000.0,-999.0,47.13,-999.0,1.36,0.97,4.64,-999.0,2.67,-999.0,-999.0,0.02,-0.2766,1.4234,0.1041,0.3,0.0026,-0.0004,-3.4465,0.1916,0.0,0.6293,-0.198,0.0309,-0.1207,-0.1234,2.91,1.93,0.01,0.02,0.4072,-0.1753,-0.006,-0.1096,0.0873,-0.0443,1.31,-0.0729,-0.4293,0.2457,-0.9102,18.832,Mar 07/b,12.4,0.0,False,False,5
2597,MLCO,-999,Consumer Cyclical,Resorts & Casinos,Hong Kong,3610000000.0,-999.0,19.85,-999.0,1.2,-999.0,2.55,-999.0,3.24,-999.0,-999.0,-0.04,1.0005,454.7306,-999.0,0.08,-0.1894,3.2062,0.9293,0.0006,0.0,0.405,0.0191,0.0126,-999.0,-0.0541,1.65,1.63,-999.0,-999.0,0.1898,-0.1236,-0.0108,-0.0225,0.1362,-0.3344,1.14,-0.0293,-0.4286,0.2147,-0.7948,3.1311,Feb 29/b,8.26,0.0,False,False,3
2723,MX,-999,Technology,Semiconductors,South Korea,259300000.0,-999.0,-999.0,-999.0,1.05,0.75,1.56,-999.0,4.3,-999.0,-999.0,0.02,-999.0,-999.0,-999.0,0.27,-0.1665,-0.1631,0.6642,0.0459,0.0114,0.7473,-0.0038,0.0188,-0.072,-0.0774,5.86,5.12,0.01,0.01,0.2517,-0.1123,0.0469,0.0,-0.0089,-0.3053,0.82,-0.0386,-0.4272,0.0636,-0.752,1.1581,Feb 28/a,6.69,136000.0,True,True,4
1780,GOCO,RUT,Financial,Insurance Brokers,USA,125200000.0,-999.0,-999.0,-999.0,0.24,0.55,4.74,-999.0,2.76,-999.0,-999.0,2.12,0.775,0.483,-999.0,-999.0,0.4542,-0.0076,0.2312,0.1853,0.0043,0.5584,-0.0809,0.0275,-0.4465,-0.1547,-999.0,-999.0,2.58,2.6,0.5373,-0.2391,0.0242,0.0258,-0.0083,-0.2064,1.81,-0.0006,-0.4263,0.8596,-0.9667,1.6565,Mar 14/b,13.11,100275.0,True,False,3
3836,SWIM,RUT,Industrials,Building Products & Equipment,USA,314440000.0,-999.0,29.24,-999.0,0.54,0.8,4.03,4.12,0.68,-999.0,-999.0,-0.07,-0.9968,57.205,-999.0,-0.057,0.3117,-0.1511,-0.4881,0.6768,0.0,0.2625,-0.0216,0.0294,-0.0545,-0.03,3.03,1.84,0.83,0.85,0.2134,-0.0369,0.0579,-0.0036,0.1276,-0.1411,1.39,0.0505,-0.4256,0.3464,-0.9211,0.3464,Mar 12/a,2.74,-8848.0,False,True,4
690,CABO,-999,Communication Services,Telecom Services,USA,2490000000.0,9.8,9.92,1.22,1.48,1.33,13.08,8.52,33.86,0.0268,0.257,10.47,-0.03,0.0189,0.0942,0.08,0.0963,-0.0322,2.4493,0.222,0.0,0.8825,-0.045,0.0763,0.1473,0.0486,1.66,1.66,1.94,1.96,0.5329,0.1594,-0.0693,-0.2146,-0.1724,-0.3604,0.81,-0.1557,-0.4241,0.0912,-0.8097,0.213,Feb 22/a,442.75,-4512551.0,False,True,4
3394,REI,RUT,Energy,Oil & Gas E&P,USA,273880000.0,3.87,2.93,0.1,0.76,0.37,1956.3,-999.0,0.0,-999.0,0.0,0.12,-0.4747,0.0214,1.0074,0.37,0.4283,-0.0077,-1.078,0.3651,0.0021,0.2438,1.0265,0.1123,0.1105,0.0588,0.39,0.35,0.59,0.59,0.6935,0.1897,-0.0278,0.0219,-0.1617,-0.3427,1.73,0.0007,-0.4239,0.12,-0.9321,2.255,Mar 07/a,1.4,261680.0,True,True,6
1685,GCI,RUT,Communication Services,Publishing,USA,309520000.0,-999.0,7.21,-999.0,0.12,0.97,3.08,5.48,0.68,-999.0,-999.0,-0.24,-0.0136,1.9647,-999.0,-999.0,0.1623,-0.0838,-1.9041,0.1719,0.0103,0.6132,0.0045,0.1238,-0.0906,-0.0185,0.83,0.78,3.73,4.07,0.3037,-0.0104,-0.0588,-0.1969,0.0297,-0.3158,2.33,-0.1152,-0.4222,0.284,-0.9193,2.3016,Feb 22/b,2.08,490600.0,True,False,3
3907,TELA,RUT,Healthcare,Medical Devices,USA,165310000.0,-999.0,-999.0,-999.0,3.11,5.41,2.84,-999.0,2.38,-999.0,-999.0,-0.42,0.2949,0.2075,-0.0237,-999.0,0.5174,0.3489,0.3,0.3055,0.049,0.604,0.1728,0.0423,-1.6249,-0.617,5.36,4.43,1.32,1.33,0.6908,-0.8243,-0.0357,-0.0343,0.3581,-0.3662,0.97,-0.009,-0.4204,0.5939,-0.7133,0.5939,Nov 09/a,6.75,109602.0,True,False,3
4214,VOXX,RUT,Technology,Consumer Electronics,USA,193680000.0,-999.0,-999.0,-999.0,0.39,0.61,18.64,19.31,0.46,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0406,0.1,0.032,-0.0545,-0.7296,0.5784,0.0001,0.4252,-0.0792,0.0329,-0.114,-0.1058,1.81,0.84,0.15,0.16,0.2052,-0.0787,0.0023,-0.0425,-0.2286,-0.2463,1.3,-0.0783,-0.419,0.1829,-0.8818,7.57,Jan 09/a,8.57,31387500.0,True,True,4
3389,REAL,-999,Consumer Cyclical,Luxury Goods,USA,176730000.0,-999.0,-999.0,-999.0,0.31,-999.0,1.03,-999.0,1.65,-999.0,-999.0,-0.13,0.2735,0.5491,-0.2594,0.386,0.3195,-0.0668,0.5425,0.2213,0.0,0.529,-0.1677,0.1603,-999.0,-0.6824,1.3,1.16,-999.0,-999.0,0.5945,-0.3278,0.0118,-0.1779,-0.2629,0.2761,2.85,-0.1116,-0.4184,0.71,-0.9434,0.71,Feb 29/a,1.71,0.0,False,False,4
3140,PESI,-999,Industrials,Waste Management,USA,109970000.0,-999.0,23.76,-999.0,1.31,2.83,55.26,-999.0,0.15,-999.0,-999.0,0.06,1.3333,3.25,0.015,-999.0,0.1452,0.1843,-0.5061,0.2294,0.0023,0.257,-0.0005,0.0147,-0.0278,-0.0299,1.17,1.14,0.11,0.15,0.1672,-0.0154,0.0466,-0.0182,-0.0392,0.1494,0.46,0.004,-0.4174,0.2625,-0.8041,3.4889,Nov 02/b,8.08,52270.0,False,True,5
2446,LTRX,-999,Technology,Communication Equipment,USA,151790000.0,-999.0,8.44,-999.0,1.1,1.98,6.85,7.66,0.59,-999.0,-999.0,0.1,0.7217,0.2121,-999.0,0.2,0.265,0.1756,0.0334,0.1894,0.0067,0.4237,0.1496,0.0128,-0.1177,-0.0911,2.08,1.19,0.31,0.38,0.3714,-0.0667,-0.0049,-0.3845,-0.2514,-0.1916,2.16,-0.2779,-0.4173,0.1506,-0.9455,4.0625,Feb 08/a,4.05,183465.0,True,False,4
1906,HIVE,-999,Financial,Capital Markets,Canada,402080000.0,-999.0,-999.0,-999.0,4.2,2.06,4.16,-999.0,0.96,-999.0,-999.0,-0.14,0.7931,-0.0686,-0.3245,-999.0,0.8567,1.1826,0.9276,0.0051,0.0,0.2049,-999.0,0.0886,-0.3412,-0.274,3.51,3.51,0.11,0.18,-0.343,-0.5715,-0.0196,0.1527,0.3841,0.4981,3.6,0.0246,-0.4152,0.8182,-0.8609,-999.0,Feb 13/b,4.0,0.0,False,True,3
3340,QIPT,RUT,Healthcare,Medical Devices,USA,178930000.0,-999.0,27.13,-999.0,0.73,1.62,9.76,4.42,0.44,-999.0,-999.0,0.01,1.6429,2.4815,0.0876,-999.0,0.3325,0.6014,-2.7529,0.0386,0.0,0.4611,-999.0,0.0121,-0.0387,-0.02,1.13,0.79,0.67,0.88,0.5475,-0.015,-0.0576,-0.0841,-0.1201,-0.32,1.2,-0.1018,-0.4146,0.0167,-0.8704,3.25,Feb 14/a,4.25,0.0,False,True,3
2785,NEWT,RUT,Financial,Banks - Regional,USA,279780000.0,11.31,6.16,3.77,1.33,1.35,1.25,-999.0,9.07,0.0634,2.0595,0.58,-0.2165,0.0994,-0.0991,0.03,0.1434,0.8159,-999.0,0.0673,0.0076,0.381,-0.1081,0.0801,0.0851,0.0198,-999.0,-999.0,4.62,4.8,0.8122,0.1202,-0.0035,-0.1242,-0.1574,-0.411,1.3,-0.1012,-0.4139,0.0558,-0.7822,274.0038,Mar 05/a,11.35,188575.0,True,True,3
3292,PSFE,RUT,Technology,Software - Infrastructure,United Kingdom,874940000.0,-999.0,5.47,-999.0,0.56,1.0,3.86,-999.0,3.7,-999.0,-999.0,0.63,0.0225,0.1341,-999.0,0.09,0.0243,0.0831,-32.8462,0.5271,0.0,0.28,-0.0094,0.0515,-0.0511,-0.0123,1.12,1.12,2.88,2.9,0.4201,-0.0266,0.0818,-0.1075,0.3446,-0.2733,1.85,0.0525,-0.4111,0.5438,-0.9392,0.5438,Mar 07/b,14.28,0.0,False,False,2
2095,INNV,RUT,Healthcare,Medical Care Facilities,USA,652320000.0,-999.0,156.45,-999.0,0.9,2.28,6.6,-999.0,0.73,-999.0,-999.0,-0.03,0.5133,1.2102,-999.0,-999.0,0.1057,0.128,0.6482,0.838,0.0,0.1229,-0.1718,0.0163,-0.1057,-0.0818,1.27,1.27,0.35,0.39,0.1414,-0.0438,-0.0661,-0.1459,-0.1724,-0.375,0.16,-0.1384,-0.411,0.0169,-0.8234,0.4159,Feb 06/a,4.8,0.0,False,True,3
880,CLVT,-999,Technology,Information Technology Services,United Kingdom,4690000000.0,-999.0,8.77,-999.0,1.79,1.02,12.66,9.36,0.56,-999.0,-999.0,0.14,-0.0808,0.0692,0.602,0.015,0.2391,0.0124,-4.19,0.4431,0.0,0.6498,-0.0497,0.1041,-0.1423,-0.0916,0.91,0.91,0.8,0.8,0.3859,-0.3753,-0.2011,-0.2282,-0.0459,-0.3028,1.26,-0.2131,-0.4103,0.1647,-0.7968,0.1647,Feb 27/b,7.07,0.0,False,False,3
2062,ILMN,"NDX, S&P 500",Healthcare,Diagnostics & Research,USA,22400000000.0,-999.0,57.35,-999.0,4.97,3.9,21.25,79.44,6.63,-999.0,-999.0,0.05,0.0544,1.7109,-999.0,0.229,0.074,0.036,-0.2492,0.0044,0.0101,0.9107,0.0273,0.0303,-0.1881,-0.1466,1.66,1.29,0.38,0.39,0.6097,-0.2578,0.0335,-0.0391,0.4895,-0.284,1.2,0.0145,-0.409,0.584,-0.7463,163.8889,Feb 08/a,140.98,956127.0,True,True,4
3970,TNDM,-999,Healthcare,Medical Devices,USA,1740000000.0,-999.0,-999.0,-999.0,2.33,5.56,3.73,-999.0,7.13,-999.0,-999.0,-0.76,0.5079,0.3578,-0.0611,-999.0,0.3659,-0.1075,-0.8643,0.0068,0.0327,1.0892,0.0194,0.0855,-0.5908,-0.3126,3.83,3.02,1.27,1.33,0.4917,-0.2977,0.1787,0.1374,0.3652,-0.259,1.08,0.0278,-0.4074,0.9233,-0.9121,11.4206,Feb 21/a,26.58,241507.0,True,True,3
2716,MUX,-999,Basic Materials,Other Precious Metals & Mining,Canada,282090000.0,-999.0,-999.0,-999.0,2.08,0.81,3.14,-999.0,1.89,-999.0,-999.0,-0.2,-0.1813,0.8218,-0.3822,-999.0,-0.02,0.4778,-0.8742,0.178,0.0,0.1964,-0.0204,0.0274,-0.3395,-0.3083,2.35,1.84,0.12,0.12,-0.1359,-0.8875,-0.0465,-0.1187,-0.1918,-0.0496,1.46,-0.128,-0.406,0.0034,-0.9828,4.6523,Nov 09/b,5.94,0.0,False,False,3
2462,LX,-999,Financial,Credit Services,China,253930000.0,1.72,1.45,0.73,0.14,0.2,0.38,-999.0,4.77,0.0539,0.0,-999.0,2.3938,0.2124,0.5728,0.0236,0.0792,0.2318,0.3869,0.0004,0.0,0.2514,-0.075,0.0085,0.153,0.1278,-999.0,-999.0,0.12,0.68,0.6946,0.1077,0.0398,-0.0214,-0.0419,-0.3272,0.61,-0.0057,-0.4058,0.1296,-0.9085,0.4524,Nov 22/a,1.83,0.0,False,True,5
212,AMPY,RUT,Energy,Oil & Gas E&P,USA,237730000.0,0.65,5.87,0.04,0.73,0.69,37.2,2.47,0.16,-999.0,0.0,0.18,5.5438,-0.8846,-999.0,0.15,0.2776,-0.3922,-1.2933,0.0262,0.0237,0.434,0.0224,0.0308,2.3235,0.7657,0.72,0.72,0.36,0.37,0.4055,1.102,-0.0178,-0.0256,-0.0178,-0.2822,2.14,0.0078,-0.4057,0.1125,-0.7568,11.3452,Mar 06/a,6.08,149064.0,True,True,5
2911,NVEI,-999,Technology,Software - Infrastructure,Canada,3630000000.0,-999.0,12.14,-999.0,3.33,1.81,29.98,15.28,0.87,0.0025,0.0,0.45,-0.0953,0.2758,-999.0,0.165,0.5655,0.5463,-2.7472,0.5488,0.0,0.2595,-999.0,0.0337,-0.0059,-0.0036,1.03,1.02,0.61,0.62,0.6912,-0.0107,0.1165,0.0236,0.2594,-0.1407,2.76,0.0451,-0.4049,0.9572,-0.8141,0.9572,Mar 05/a,26.07,0.0,False,True,3
440,BATL,-999,Energy,Oil & Gas E&P,USA,94970000.0,-999.0,-999.0,-999.0,0.38,2.33,2.21,-999.0,2.61,-999.0,0.0,-999.0,-999.0,-999.0,-0.21,-999.0,0.2104,-0.4586,-1.5454,0.156,0.0,0.7169,0.0082,0.0051,-0.6565,-0.1845,0.53,0.53,5.41,6.52,0.2807,-0.1949,-0.0383,-0.1745,0.0846,-0.3868,1.16,-0.2784,-0.4045,0.2794,-0.7526,1.885,Nov 15/a,5.77,0.0,False,True,1
2676,MSB,-999,Basic Materials,Steel,USA,226840000.0,20.11,-999.0,-999.0,15.69,10.73,9.9,26.97,1.75,0.0416,4.6454,-999.0,-999.0,-999.0,-0.3078,-999.0,0.0874,56.8178,10.8857,0.0008,0.0,0.4184,-0.0024,0.0241,0.6337,0.5335,-999.0,-999.0,0.0,0.0,0.7798,0.7798,-0.0588,-0.129,-0.0895,-0.2943,0.79,-0.1188,-0.4037,0.0159,-0.7016,16.29,Feb 28/a,17.29,0.0,False,True,3
385,AVNS,RUT,Healthcare,Medical Devices,USA,863940000.0,-999.0,10.11,-999.0,1.22,0.7,9.85,59.17,1.9,-999.0,0.0,0.21,0.3366,0.3438,-999.0,0.063,0.01,-0.2032,-0.3735,0.0196,0.0,0.9586,-0.0042,0.0275,-0.0021,-0.0434,2.08,1.38,0.15,0.17,0.5566,-0.0876,-0.0415,-0.0435,-0.1294,-0.3385,0.95,-0.0615,-0.4027,0.085,-0.7437,0.085,Feb 20/b,18.7,0.0,False,True,4
1588,FORA,-999,Healthcare,Health Information Services,USA,96660000.0,-999.0,124.8,-999.0,4.2,3.8,1.97,66.66,1.58,-999.0,-999.0,0.01,0.9815,2.6667,-999.0,-999.0,10.2128,-0.2547,1.7747,0.5343,0.0001,0.1337,-0.0508,0.0113,-0.0704,-0.1046,7.84,7.84,0.93,0.93,0.7169,-0.2333,0.1954,0.1863,0.1818,-0.387,2.02,0.1538,-0.4023,0.6901,-0.9996,23.0,Nov 09/a,3.12,4046.0,False,False,4
614,BRCC,RUT,Consumer Defensive,Packaged Foods,USA,246960000.0,-999.0,325.26,-999.0,0.67,11.94,30.38,-999.0,0.13,-999.0,-999.0,-0.01,0.8906,1.0699,-999.0,-999.0,0.3574,0.3317,0.3159,0.0078,0.1367,0.5646,0.0587,0.1239,-0.6735,-0.1375,1.86,0.63,4.91,5.12,0.1323,-0.0472,0.0307,-0.0123,0.01,-0.4065,0.97,0.0245,-0.4003,0.6056,-0.8815,0.6056,Mar 06/a,4.03,76415.0,False,True,2
4173,VFC,S&P 500,Consumer Cyclical,Apparel Manufacturing,USA,6290000000.0,-999.0,11.95,-999.0,0.58,2.98,6.36,5.61,2.54,0.0482,5.9286,0.03,-0.4819,0.244,-0.3444,0.002,0.0021,-0.162,-1.0835,0.0572,0.0062,0.8798,0.0046,0.094,-0.282,-0.0957,1.23,0.7,2.79,3.48,0.5134,-0.0708,0.0125,-0.0776,-0.0247,-0.3351,1.5,-0.0488,-0.4,0.2584,-0.8387,35.3463,Feb 06/a,16.17,2112706.0,True,True,2
3716,SOHU,-999,Communication Services,Electronic Gaming & Multimedia,China,304670000.0,-999.0,-999.0,-999.0,0.49,0.29,0.33,-999.0,27.67,-999.0,-999.0,-999.0,-24.1264,0.2565,0.4892,-999.0,-0.1307,-0.2151,0.3448,0.0046,0.0,0.333,-0.0533,0.0042,-0.0556,-0.0565,3.07,3.07,0.0,0.0,0.7616,-0.0973,-0.0227,-0.0897,0.0549,-0.3672,1.36,-0.06,-0.3984,0.1577,-0.9174,16.3654,Mar 04/b,9.03,0.0,False,True,4
4405,YTRA,-999,Consumer Cyclical,Travel Services,India,110480000.0,-999.0,11.48,-999.0,2.09,1.51,1.82,-999.0,0.88,-999.0,-999.0,0.01,0.1758,4.3544,0.4988,-999.0,-0.0041,0.2165,0.8732,0.2715,0.0,0.4221,0.0183,0.0019,-0.1001,-0.0525,2.6,2.6,0.07,0.19,0.4612,-0.0725,0.0,-0.064,0.0805,-0.2969,1.2,-0.0315,-0.3966,0.15,-0.8747,1.9666,Feb 14/b,1.61,0.0,False,False,3
4051,TV,-999,Communication Services,Telecom Services,Mexico,1600000000.0,-999.0,10.3,-999.0,0.38,0.24,0.83,-999.0,3.58,0.0274,-999.0,-0.01,1.0956,2.2178,-999.0,0.111,-0.0393,0.0783,0.4204,0.0015,0.0,0.4297,-0.0254,0.0223,-0.086,-0.0487,1.76,1.73,0.72,0.81,0.3369,-0.1398,-0.0508,0.0679,0.3348,-0.3454,1.8,0.0796,-0.3963,0.6272,-0.9147,0.6272,Feb 22/a,2.98,0.0,False,True,3
2637,MOMO,-999,Communication Services,Internet Content & Information,China,1010000000.0,5.07,4.82,0.55,0.58,0.8,1.02,3.31,6.58,0.0496,0.0,0.33,0.3961,-0.0148,-0.0848,0.092,-0.0069,-0.1099,0.2189,0.0005,0.0,0.7634,-0.024,0.021,0.1739,0.1431,3.72,3.72,0.17,0.2,0.4127,0.1557,0.0418,0.1349,0.006,-0.1758,0.7,0.0471,-0.3948,0.1715,-0.8316,0.8624,Mar 14/b,6.73,0.0,False,True,4
3675,SLQT,RUT,Financial,Insurance Brokers,USA,300800000.0,-999.0,-999.0,-999.0,0.26,0.89,27.72,74.27,0.06,-999.0,-999.0,0.04,0.4571,0.8421,-999.0,-0.097,0.3806,0.2702,-0.1553,0.21,0.0187,0.3491,0.0169,0.0065,-0.1399,-0.0496,2.11,2.11,2.01,2.15,0.4596,-0.0433,0.092,0.4958,0.3906,-0.2552,0.61,0.3129,-0.3946,1.0817,-0.9461,2.4902,Feb 07/b,1.78,759170.0,True,True,4
597,BOOM,RUT,Energy,Oil & Gas Equipment & Services,USA,330890000.0,15.51,6.97,0.78,0.46,0.81,7.58,6.62,2.21,-999.0,0.0,0.2,-0.0589,0.409,-0.1192,0.2,0.3087,-0.0059,-0.98,0.0504,0.005,0.7886,-0.0676,0.0643,0.0533,0.0382,2.58,1.27,0.34,0.4,0.2633,0.0293,-0.029,-0.1111,0.0424,-0.3557,1.62,-0.0535,-0.3944,0.1229,-0.782,52.504,Feb 22/a,16.72,81950.0,False,True,5
4020,TRVG,-999,Communication Services,Internet Content & Information,Germany,57670000.0,-999.0,67.2,-999.0,0.11,5.44,0.41,2.2,6.35,-999.0,-999.0,-0.03,-1.2582,1.9824,-0.4814,0.3771,-0.0147,-0.0783,-0.7413,0.0083,0.0,0.1437,0.007,0.0075,-0.4279,-0.6397,5.22,1.64,0.18,0.19,0.966,-0.3412,0.0156,0.0612,-0.0528,-0.3737,1.69,0.0429,-0.3943,0.184,-0.9546,0.1853,Feb 06/a,2.6,0.0,False,True,2
2973,OFIX,RUT,Healthcare,Medical Devices,USA,481560000.0,-999.0,-999.0,-999.0,0.72,0.78,14.31,-999.0,0.92,-999.0,-999.0,0.06,-1.5964,0.4312,-999.0,0.094,0.0084,0.6141,-0.4524,0.0397,0.0052,0.9796,-0.0056,0.0939,-0.2872,-0.1889,2.58,1.13,0.17,0.18,0.6337,-0.2039,-0.0382,-0.104,0.1245,-0.3613,1.03,-0.0492,-0.3935,0.3681,-0.824,1.3289,Mar 05/a,13.1,101025.0,True,True,5
